Page Url,Publisher,Agreement ID,Agreement Labeling,Agreement Published,URL,Start Date,End Date,Consortia/Institution,Country,Size,Commnets on size/article output,Cost,Comments on Cost Development,Financial Shift,Risk Sharing,OA Coverage,Fully Open Access Journals Covered,OA License,Article Types,Access Costs,Comments on Acess Costs,Access Coverage,Perpetual Access Rights,Workflow Assessment,Comments on Workflows,Overall Assessment and Comments
https://esac-initiative.org/about/transformative-agreements/agreement-registry/lww2021crui/,Wolters Kluwer Health,lww2021crui,Lippincott electronic bibliographic resources,To be published,,01/01/2021,12/31/2024,CRUI-CARE,Italy,340,,Agreement costs within the range of the previous spending level,,OA publications included in the overall subscription fee,We expect to use all the OA publication availability; eventual additional tokens can be purchased at a reduced rate,Yes,No,"CC-BY preference, exceptions allowed","Original research articles, Review articles",5%-20%,,Yes,Partly (e.g. to core journals only),Too early to assess,,We consider this agreement sustainable with regards to costs and workflow
https://esac-initiative.org/about/transformative-agreements/agreement-registry/wiley2020crui/,Wiley,wiley2020crui,Wiley Online Library and OA Right,To be published,,01/01/2020,31/12/2023,CRUI-CARE,Italy,2650,,Agreement costs within the range of the previous spending level,,Subscriptions partly converted to OA publishing fees,We expect to consume the annual fixed budget for APC; eventual additional Tokens can be purchased at a more reduced rate.,Yes,No,"CC-BY preference, exceptions allowed","Original research articles, Review articles",20%-50%,,Yes,Yes,Too early to assess,"The authors have to select CC-BY, between the different CC licenses",We consider this agreement sustainable with regards to costs and workflow
https://esac-initiative.org/about/transformative-agreements/agreement-registry/degruy2020crui/,Walter de Gruyter GmbH,degruy2020crui,"De Gruyter Online content – eJournal, selected Databases and eBooks",To be published,,01/01/2020,12/31/2022,CRUI-CARE,Italy,140,,Agreement costs within the range of the previous spending level,,OA publications included in the overall subscription fee,Eventual residual tokens can be used in the following year; eventual additional tokens can be purchased at a reduced rate,Yes,No,"CC-BY preference, exceptions allowed","Original research articles, Review articles, Case reports",More than 50%,,Yes,Yes,Too early to assess,,We consider this agreement sustainable with regards to costs and workflow
https://esac-initiative.org/about/transformative-agreements/agreement-registry/sc2020crui/,Springer Nature,sc2020crui,Springer Compact,To be published,,01/01/2020,31/12/2024,CRUI-CARE,Italy,3800,,Agreement costs within the range of the previous spending level,"The increase fixed for 2024 is higher than in the previous years, but subject to renegotiation during 2023",Subscriptions partly converted to OA publishing fees,We expect to reach the annual fixed number of articles included in the Agreement; eventual additional articles can be purchased at a reduced rate,Yes,No,"CC-BY preference, exceptions allowed","Original research articles, Review articles",5%-20%,Reading fee value is between 11% of the first year fee and 8% of the last year fee,Yes,Yes,Ok,,We consider this agreement sustainable with regards to costs and workflow
https://esac-initiative.org/about/transformative-agreements/agreement-registry/rsc2022crui/,Royal Society of Chemistry,rsc2022crui,RSC Read and Publish,To be published,,01/01/2022,12/31/2024,CRUI-CARE,Italy,250,Numbers of articles in RSC hybrid journals,Agreement costs within the range of the previous spending level,,Subscriptions fully converted to OA publishing fees (access related costs 5% or less),The number of articles included should guarantee the full coverage of potential articles during the term,Yes,No,CC-BY mandatory,"Original research articles, Review articles, Letters, Analysis, Application, Chemistry Frontiers, Communication, Concise Article, Edge Article, Emerging Area Feature Article, Focus, Forum, Frontier, Highlight, Method, Mini-review, New Product Update, Opinion, Perspective, Synopsis, Technical Innovation, Technical Note, Tutorial Account, Tutorial Review, Viewpoint",20%-50%,,Yes,Yes,Too early to assess,The Publisher doesn’t have a dashboard for the management of the workflow; verifications follow the OA publication,This Agreement is sustainable and should guarantee the 100% coverage of potential needs of the corresponding authors of the subscribing institutions
https://esac-initiative.org/about/transformative-agreements/agreement-registry/iop2023crui/,IOP Publishing,iop2023crui,CRUI-IOP Read and Publish Agreement,To be published,,01/01/2023,12/31/2025,CRUI-CARE,Italy,500,Articles on hybrid and gold IOP journals,Agreement costs within the range of the previous spending level,,Subscriptions fully converted to OA publishing fees (access related costs 5% or less),"The agreement provides unlimited articles, so we have no risk about the consuming of articles during the year",Yes,Yes,"CC-BY preference, exceptions allowed","Original research articles, Review articles, Letters",20%-50%,,Yes,Yes,Too early to assess,,"The Agreement, providing unlimited OA publications both in hybrid and gold journals, offers the 100% coverage of the articles of corresponding authors affiliated to the subscribing institutions. The transition is therefore completed."
https://esac-initiative.org/about/transformative-agreements/agreement-registry/eme2020crui/,Emerald,eme2020crui,,To be published shortly,,01/01/2020,12/31/2024,CRUI-CARE,Italy,220,Approximate annual number of publications; we expect to cover in the Agreement 100% of them,Agreement costs within the range of the previous spending level,,The OA articles are included in the subscription fees,"We think there is no risk, due to the contractual mechanism",Yes,Yes,"CC-BY preference, exceptions allowed","Original research articles, Review articles, Proceedings, Letters, Editorials",More than 50%,The OA articles are included in the subscription fees,Yes,Partly (e.g. to core journals only),Too early to assess,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/ieee2022crui/,IEEE,ieee2022crui,CRUI – IEEE – IEL Read and Publish Agreement,To be published,,01/01/2022,12/31/2024,CRUI-CARE,Italy,1300,Amount of articles published both in hybrid and gold journals,Cost increase,The inclusion of fully gold articles implies a cost increase for the first year of the agreement,Subscriptions partly converted to OA publishing fees,"The agreement provides unlimited articles, so we have no risk about the consuming of articles during the year",Yes,Yes,"CC-BY preference, exceptions allowed","Original research articles, Review articles, Brief, Invited, Survey",More than 50%,,Yes,Yes,Too early to assess,,"The Agreement, providing unlimited OA publications both in hybrid and gold journals, offers the 100% coverage of the articles of corresponding authors affiliated to the subscribing institutions. The transition is therefore completed."
https://esac-initiative.org/about/transformative-agreements/agreement-registry/els2023crui/,Elsevier,els2023crui,,To be published,,01/01/2023,12/31/2027,CRUI-CARE,Italy,9000,"The agreement includes three components, for all hybrid, cell press and fully gold journals, with the unique exclusion of the hybrid Lancet Journals",Agreement costs within the range of the previous spending level,,Subscriptions partly converted to OA publishing fees,The Hybrid component of the agreement from the 3rd year provides unlimited number of APC,Yes,Yes,"CC-BY preference, exceptions allowed","Original research articles, Review articles, Case Reports, from the 3rd year also Short Communications",More than 50%,,Yes,Yes,Ok,Some issues on 2023 retrospective campaign,"The Agreement is sustainable, because the expenditure is aligned to the previous subscription agreement, and it will provide the complete transformation for hybrid component almost from the 3rd year"
https://esac-initiative.org/about/transformative-agreements/agreement-registry/compbio2023unimib/,Company of Biologists,compbio2023unimib,Read & Publish,No,,03/29/2023,12/31/2025,Università degli Studi di Milano Bicocca,Italy,1,,Cost decrease,,Subscriptions partly converted to OA publishing fees,,Yes,No,"CC-BY preference, exceptions allowed","Original research articles, Review articles",More than 50%,,Yes,Yes,Too early to assess,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/cam2020crui/,Cambridge University Press,cam2020crui,CRUI-CUP Read and Publish Agreement 2020-2022,To be published,,01/01/2020,31/12/2022,CRUI-CARE,Italy,440,Estimate value for 2020,Agreement costs within the range of the previous spending level,,Unlimited publications included in the overall subscription fee,"We do not have risk, because the publications included are unlimited",Yes,Yes,"CC-BY preference, exceptions allowed","Original research articles, Review articles, Rapid Communications",0%,The fee fixed in the agreement is unique for read & publish,Yes,Yes,Ok,,We consider this agreement sustainable with regards to costs and workflow
https://esac-initiative.org/about/transformative-agreements/agreement-registry/acm2022crui/,Association for Computing Machinery,acm2022crui,,To be published,,05/01/2022,12/31/2025,CRUI-CARE,Italy,550,The OA publication is unlimited and includes also Proceedings,Agreement costs within the range of the previous spending level,,Subscriptions fully converted to OA publishing fees (access related costs 5% or less),The agreement in unlimited for all the period,Yes,Yes,CC-BY mandatory,"Original research articles, Review articles, Proceedings, Short paper, technical note, tutorial, case study, interview, survey",0%,,Yes,Yes,Too early to assess,2022 and 2023 are currently managed retrospectively,"The agreement is sustainable because the schema of fees is based on historical expenditure for all institutions participating to the contract (large, medium and small institutions in publications intensity)"
https://esac-initiative.org/about/transformative-agreements/agreement-registry/acs2020crui/,American Chemical Society,acs2020crui,ACS online products subscription with offset Open Access publishing (Consortia Offset Benefit Program),To be published,,01/01/2020,31/12/2023,CRUI-CARE,Italy,650,,Agreement costs within the range of the previous spending level,The increase of the annual cost decrease during the term of the agreement,OA publications included in the overall subscription fee,Eventual unused Tokens can be used for 24 months after the year of entitlement only for the conversion of articles published in the entitled year or earlier. Eventual additional Tokens can be purchased at a reduced rate.,Yes,No,CC-BY mandatory,"All article types included, with the exception of ebook",0%,,Yes,Yes,Ok,,We consider this agreement sustainable with regards to costs and workflow
https://esac-initiative.org/about/transformative-agreements/agreement-registry/aip2023crui/,AIP Publishing,aip2023crui,,To be published,,01/01/2023,12/31/2026,CRUI-CARE,Italy,300,,Agreement costs within the range of the previous spending level,,Subscriptions partly converted to OA publishing fees,,Yes,No,CC-BY mandatory,"Original research articles, Review articles, Proceedings, Letters, Research update",More than 50%,,Yes,Yes,Too early to assess,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/acs2021cnr/,American Chemical Society,acs2021cnr,ACS-CNR READ & PUBLISH PROGRAM TERMS AND CONDITIONS,No,,01/01/2021,12/31/2023,Consiglio Nazionale delle Ricerche,Italy,46,,Cost increase,,Subscriptions partly converted to OA publishing fees,Tokens expire in 24 months but may be used only in the year they were issued,Yes,No,CC-BY mandatory,"Original research articles, Review articles",5%-20%,,Yes,Yes,Ok,,The agreement has encouraged an increase in open access publications
